Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
1.655387040,0,0,0,1,0
1.655699360,0,0,0,0,0
1.655803520,0,0,0,1,0
1.656011840,0,0,0,0,0
1.656116000,0,0,0,1,0
1.656220160,0,0,0,0,0
1.656532640,0,0,0,1,0
1.656740960,0,0,0,0,0
1.656845120,0,0,0,1,0
1.657053440,0,0,0,0,0
1.657157600,0,0,0,1,0
1.657261760,0,0,0,0,0
1.657365920,0,0,0,1,0
1.657470080,0,0,0,0,0
1.657678400,0,0,0,1,0
1.658095040,0,0,0,0,0
1.658199360,0,0,0,1,0
1.658303360,0,0,0,0,0
1.658407680,0,0,0,1,0
1.658511680,0,0,0,0,0
1.658616000,0,0,0,1,0
1.658824160,0,0,0,0,0
1.659240800,0,0,0,1,0
1.659344960,0,0,0,0,0
1.659553280,0,0,0,1,0
1.659657440,0,0,0,0,0
1.659761760,0,0,0,1,0
1.659865760,0,0,0,0,0
1.660282560,0,0,0,1,0
1.660386720,0,0,0,0,0
1.660490880,0,0,0,1,0
1.660699200,0,0,0,0,0
1.660907680,0,0,0,1,0
1.661220160,0,0,0,0,0
1.661324320,0,0,0,1,0
1.661428480,0,0,0,0,0
1.661532640,0,0,0,1,0
1.661636800,0,0,0,0,0
1.662053600,0,0,0,1,0
1.662261760,0,0,0,0,0
1.662366080,0,0,0,1,0
1.662470240,0,0,0,0,0
1.662574400,0,0,0,1,0
1.662886880,0,0,0,0,0
1.662991040,0,0,0,1,0
1.663303360,0,0,0,0,0
1.663407680,0,0,0,1,0
1.663511680,0,0,0,0,0
1.664136640,0,0,0,1,0
1.664240800,0,0,0,0,0
1.664449120,0,0,0,1,0
1.664553280,0,0,0,0,0
1.664657440,0,0,0,1,0
1.664761600,0,0,0,0,0
1.665178240,0,0,0,1,0
1.665386560,0,0,0,0,0
1.665490880,0,0,0,1,0
1.665594880,0,0,0,0,0
1.666220000,0,0,0,1,0
1.666324160,0,0,0,0,0
1.666532480,0,0,0,1,0
1.666636640,0,0,0,0,0
1.666844960,0,0,0,1,0
1.666949120,0,0,0,0,0
1.667261600,0,0,0,1,0
1.667469920,0,0,0,0,0
1.667574240,0,0,0,1,0
1.667678240,0,0,0,0,0
1.667782560,0,0,0,1,0
1.667886720,0,0,0,0,0
1.668095040,0,0,0,1,0
1.668199200,0,0,0,0,0
1.668303360,0,0,0,1,0
1.668511680,0,0,0,0,0
1.668615840,0,0,0,1,0
1.668720000,0,0,0,0,0
1.668928480,0,0,0,1,0
1.669032480,0,0,0,0,0
1.669240960,0,0,0,1,0
1.669553440,0,0,0,0,0
1.669657600,0,0,0,1,0
1.669761760,0,0,0,0,0
1.670074240,0,0,0,1,0
1.670178400,0,0,0,0,0
1.670386720,0,0,0,1,0
1.670595040,0,0,0,0,0
1.670699360,0,0,0,1,0
1.670803360,0,0,0,0,0
1.671011840,0,0,0,1,0
1.671324320,0,0,0,0,0
1.671428480,0,0,0,1,0
1.671532640,0,0,0,0,0
1.671740960,0,0,0,1,0
1.671845120,0,0,0,0,0
1.672053600,0,0,0,1,0
1.672157600,0,0,0,0,0
1.672470240,0,0,0,1,0
1.672574400,0,0,0,0,0
1.672782880,0,0,0,1,0
1.672887040,0,0,0,0,0
1.672991200,0,0,0,1,0
1.673095200,0,0,0,0,0
1.673199520,0,0,0,1,0
1.673407680,0,0,0,0,0
1.673824480,0,0,0,1,0
1.673928640,0,0,0,0,0
1.674137120,0,0,0,1,0
1.674241120,0,0,0,0,0
1.674345440,0,0,0,1,0
1.674449600,0,0,0,0,0
1.674866240,0,0,0,1,0
1.674970400,0,0,0,0,0
1.675074560,0,0,0,1,0
1.675178720,0,0,0,0,0
1.675282880,0,0,0,1,0
1.675491200,0,0,0,0,0
1.675907840,0,0,0,1,0
1.676011840,0,0,0,0,0
1.676220160,0,0,0,1,0
1.676324320,0,0,0,0,0
1.676428480,0,0,0,1,0
1.676532480,0,0,0,0,0
1.676949120,0,0,0,1,0
1.677053280,0,0,0,0,0
1.677261600,0,0,0,1,0
1.677469760,0,0,0,0,0
1.677782240,0,0,0,1,0
1.677886240,0,0,0,0,0
1.677990560,0,0,0,1,0
1.678094720,0,0,0,0,0
1.678198880,0,0,0,1,0
1.678407200,0,0,0,0,0
1.678823840,0,0,0,1,0
1.678928000,0,0,0,0,0
1.679032160,0,0,0,1,0
1.679136320,0,0,0,0,0
1.679240480,0,0,0,1,0
1.679448800,0,0,0,0,0
1.679657120,0,0,0,1,0
1.679761120,0,0,0,0,0
1.679865440,0,0,0,1,0
1.679969600,0,0,0,0,0
1.680073760,0,0,0,1,0
1.680177920,0,0,0,0,0
1.680282240,0,0,0,1,0
1.680490560,0,0,0,0,0
1.680907040,0,0,0,1,0
1.681011200,0,0,0,0,0
1.681115360,0,0,0,1,0
1.681219520,0,0,0,0,0
1.681323680,0,0,0,1,0
1.681531840,0,0,0,0,0
1.681636000,0,0,0,1,0
1.682052640,0,0,0,0,0
1.682156800,0,0,0,1,0
1.682260960,0,0,0,0,0
1.682469280,0,0,0,1,0
1.682573440,0,0,0,0,0
1.682885920,0,0,0,1,0
1.683094080,0,0,0,0,0
1.683198400,0,0,0,1,0
1.683302400,0,0,0,0,0
1.683406560,0,0,0,1,0
1.683510720,0,0,0,0,0
1.683823360,0,0,0,1,0
1.684031680,0,0,0,0,0
1.684240000,0,0,0,1,0
1.684344160,0,0,0,0,0
1.684656640,0,0,0,1,0
1.684760640,0,0,0,0,0
1.684968960,0,0,0,1,0
1.685177440,0,0,0,0,0
1.685281600,0,0,0,1,0
1.685385760,0,0,0,0,0
1.685489920,0,0,0,1,0
1.685594080,0,0,0,0,0
1.685698240,0,0,0,1,0
1.685802400,0,0,0,0,0
1.686010720,0,0,0,1,0
1.686219040,0,0,0,0,0
1.686323200,0,0,0,1,0
1.686427360,0,0,0,0,0
1.686531520,0,0,0,1,0
1.686635680,0,0,0,0,0
1.686740000,0,0,0,1,0
1.686844000,0,0,0,0,0
1.687052480,0,0,0,1,0
1.687260800,0,0,0,0,0
1.687364960,0,0,0,1,0
1.687469120,0,0,0,0,0
1.687781600,0,0,0,1,0
1.687885760,0,0,0,0,0
1.687989920,0,0,0,1,0
1.688198240,0,0,0,0,0
1.688406560,0,0,0,1,0
1.688510720,0,0,0,0,0
1.688614880,0,0,0,1,0
1.688719040,0,0,0,0,0
1.688823200,0,0,0,1,0
1.688927360,0,0,0,0,0
1.689135840,0,0,0,1,0
1.689344000,0,0,0,0,0
1.689448320,0,0,0,1,0
1.689552320,0,0,0,0,0
1.689656640,0,0,0,1,0
1.689760640,0,0,0,0,0
1.689864960,0,0,0,1,0
1.689968960,0,0,0,0,0
1.690177440,0,0,0,1,0
1.690385600,0,0,0,0,0
1.690489920,0,0,0,1,0
1.690594080,0,0,0,0,0
1.690698240,0,0,0,1,0
1.690802400,0,0,0,0,0
1.691219040,0,0,0,1,0
1.691427360,0,0,0,0,0
1.691531520,0,0,0,1,0
1.691635680,0,0,0,0,0
1.691948160,0,0,0,1,0
1.692052320,0,0,0,0,0
1.692260640,0,0,0,1,0
1.692468960,0,0,0,0,0
1.692573280,0,0,0,1,0
1.692677280,0,0,0,0,0
1.692885760,0,0,0,1,0
1.693093920,0,0,0,0,0
1.693302400,0,0,0,1,0
1.693510720,0,0,0,0,0
1.693614880,0,0,0,1,0
1.693719040,0,0,0,0,0
1.693927360,0,0,0,1,0
1.694135680,0,0,0,0,0
1.694239840,0,0,0,1,0
1.694448160,0,0,0,0,0
1.694656480,0,0,0,1,0
1.694760640,0,0,0,0,0
1.694864800,0,0,0,1,0
1.695073120,0,0,0,0,0
1.695385760,0,0,0,1,0
1.695593920,0,0,0,0,0
1.695698080,0,0,0,1,0
1.695802240,0,0,0,0,0
1.696114720,0,0,0,1,0
1.696218880,0,0,0,0,0
1.696323040,0,0,0,1,0
1.696531200,0,0,0,0,0
1.696739520,0,0,0,1,0
1.696843520,0,0,0,0,0
1.696947840,0,0,0,1,0
1.697051840,0,0,0,0,0
1.697156160,0,0,0,1,0
1.697260160,0,0,0,0,0
1.697468480,0,0,0,1,0
1.697676800,0,0,0,0,0
1.697781120,0,0,0,1,0
1.697885280,0,0,0,0,0
1.698093600,0,0,0,1,0
1.698301920,0,0,0,0,0
1.698406080,0,0,0,1,0
1.698614400,0,0,0,0,0
1.698822880,0,0,0,1,0
1.698927040,0,0,0,0,0
1.699447840,0,0,0,1,0
1.699656160,0,0,0,0,0
1.699864480,0,0,0,1,0
1.699968480,0,0,0,0,0
1.700072800,0,0,0,1,0
1.700176800,0,0,0,0,0
1.700593440,0,0,0,1,0
1.700801760,0,0,0,0,0
1.700905920,0,0,0,1,0
1.701010080,0,0,0,0,0
1.701114240,0,0,0,1,0
1.701218400,0,0,0,0,0
1.701322560,0,0,0,1,0
1.701426720,0,0,0,0,0
1.701635040,0,0,0,1,0
1.701843360,0,0,0,0,0
1.701947520,0,0,0,1,0
1.702051680,0,0,0,0,0
1.702260000,0,0,0,1,0
1.702364000,0,0,0,0,0
1.702676640,0,0,0,1,0
1.702884960,0,0,0,0,0
1.702989280,0,0,0,1,0
1.703093280,0,0,0,0,0
1.703197440,0,0,0,1,0
1.703301600,0,0,0,0,0
1.703613920,0,0,0,1,0
1.703822240,0,0,0,0,0
1.704030720,0,0,0,1,0
1.704134720,0,0,0,0,0
1.704447360,0,0,0,1,0
1.704551360,0,0,0,0,0
1.704655680,0,0,0,1,0
1.704863840,0,0,0,0,0
1.705072320,0,0,0,1,0
1.705176480,0,0,0,0,0
1.705384960,0,0,0,1,0
1.705489120,0,0,0,0,0
1.705697440,0,0,0,1,0
1.705905600,0,0,0,0,0
1.706113920,0,0,0,1,0
1.706218080,0,0,0,0,0
1.706426400,0,0,0,1,0
1.706530560,0,0,0,0,0
1.706843040,0,0,0,1,0
1.707051200,0,0,0,0,0
1.707155360,0,0,0,1,0
1.707259520,0,0,0,0,0
1.707780640,0,0,0,1,0
1.707988960,0,0,0,0,0
1.708197280,0,0,0,1,0
1.708301440,0,0,0,0,0
1.708509760,0,0,0,1,0
1.708613920,0,0,0,0,0
1.708926400,0,0,0,1,0
1.709134720,0,0,0,0,0
1.709238880,0,0,0,1,0
1.709343040,0,0,0,0,0
1.709655520,0,0,0,1,0
1.709759840,0,0,0,0,0
1.709864160,0,0,0,1,0
1.710072480,0,0,0,0,0
1.710280640,0,0,0,1,0
1.710384640,0,0,0,0,0
1.710801440,0,0,0,1,0
1.711113760,0,0,0,0,0
1.711322080,0,0,0,1,0
1.711426240,0,0,0,0,0
1.711634560,0,0,0,1,0
1.711842880,0,0,0,0,0
1.711947040,0,0,0,1,0
1.712155200,0,0,0,0,0
1.712363520,0,0,0,1,0
1.712467520,0,0,0,0,0
1.712571840,0,0,0,1,0
1.712780000,0,0,0,0,0
1.712988480,0,0,0,1,0
1.713196800,0,0,0,0,0
1.713405120,0,0,0,1,0
1.713509280,0,0,0,0,0
1.713821760,0,0,0,1,0
1.713925920,0,0,0,0,0
1.714030080,0,0,0,1,0
1.714238400,0,0,0,0,0
1.714446720,0,0,0,1,0
1.714550880,0,0,0,0,0
1.714863520,0,0,0,1,0
1.714967520,0,0,0,0,0
1.715071840,0,0,0,1,0
1.715280000,0,0,0,0,0
1.715488320,0,0,0,1,0
1.715592480,0,0,0,0,0
1.715696640,0,0,0,1,0
1.715800800,0,0,0,0,0
1.715905120,0,0,0,1,0
1.716009120,0,0,0,0,0
1.716217600,0,0,0,1,0
1.716425760,0,0,0,0,0
1.716529920,0,0,0,1,0
1.716634080,0,0,0,0,0
1.716842400,0,0,0,1,0
1.717050560,0,0,0,0,0
1.717154880,0,0,0,1,0
1.717363040,0,0,0,0,0
1.717571360,0,0,0,1,0
1.717675520,0,0,0,0,0
1.717988000,0,0,0,1,0
1.718092000,0,0,0,0,0
1.718196320,0,0,0,1,0
1.718404640,0,0,0,0,0
1.718612960,0,0,0,1,0
1.718717120,0,0,0,0,0
1.718925600,0,0,0,1,0
1.719029600,0,0,0,0,0
1.719342080,0,0,0,1,0
1.719550400,0,0,0,0,0
1.719654560,0,0,0,1,0
1.719758720,0,0,0,0,0
1.719862880,0,0,0,1,0
1.719967040,0,0,0,0,0
1.720279520,0,0,0,1,0
1.720487840,0,0,0,0,0
1.720696160,0,0,0,1,0
1.720800320,0,0,0,0,0
1.721008640,0,0,0,1,0
1.721112800,0,0,0,0,0
1.721321120,0,0,0,1,0
1.721529440,0,0,0,0,0
1.721737760,0,0,0,1,0
1.721841920,0,0,0,0,0
1.722050240,0,0,0,1,0
1.722154400,0,0,0,0,0
1.722466880,0,0,0,1,0
1.722675200,0,0,0,0,0
1.722779360,0,0,0,1,0
1.722883520,0,0,0,0,0
1.723196000,0,0,0,1,0
1.723300160,0,0,0,0,0
1.723404320,0,0,0,1,0
1.723612640,0,0,0,0,0
1.723821120,0,0,0,1,0
1.723925120,0,0,0,0,0
1.724445920,0,0,0,1,0
1.724654240,0,0,0,0,0
1.724862720,0,0,0,1,0
1.724966720,0,0,0,0,0
1.725279360,0,0,0,1,0
1.725383360,0,0,0,0,0
1.725591680,0,0,0,1,0
1.725800000,0,0,0,0,0
1.725904160,0,0,0,1,0
1.726008320,0,0,0,0,0
1.726112480,0,0,0,1,0
1.726216640,0,0,0,0,0
1.726529120,0,0,0,1,0
1.726737280,0,0,0,0,0
1.726945600,0,0,0,1,0
1.727049760,0,0,0,0,0
1.727570560,0,0,0,1,0
1.727778880,0,0,0,0,0
1.727987200,0,0,0,1,0
1.728091360,0,0,0,0,0
1.728403840,0,0,0,1,0
1.728508000,0,0,0,0,0
1.728612160,0,0,0,1,0
1.728820320,0,0,0,0,0
1.729028800,0,0,0,1,0
1.729132800,0,0,0,0,0
1.729341280,0,0,0,1,0
1.729549600,0,0,0,0,0
1.729653760,0,0,0,1,0
1.729862080,0,0,0,0,0
1.730070400,0,0,0,1,0
1.730174560,0,0,0,0,0
1.730487200,0,0,0,1,0
1.730591200,0,0,0,0,0
1.730799520,0,0,0,1,0
1.731007840,0,0,0,0,0
1.731112000,0,0,0,1,0
1.731216160,0,0,0,0,0
1.731320320,0,0,0,1,0
1.731424320,0,0,0,0,0
1.731528640,0,0,0,1,0
1.731632640,0,0,0,0,0
1.731841120,0,0,0,1,0
1.732049440,0,0,0,0,0
1.732153600,0,0,0,1,0
1.732257760,0,0,0,0,0
1.732361920,0,0,0,1,0
1.732466080,0,0,0,0,0
1.732674400,0,0,0,1,0
1.732986880,0,0,0,0,0
1.733195360,0,0,0,1,0
1.733299520,0,0,0,0,0
1.733403840,0,0,0,1,0
1.733508000,0,0,0,0,0
1.733612160,0,0,0,1,0
1.733716320,0,0,0,0,0
1.733820480,0,0,0,1,0
1.734028800,0,0,0,0,0
1.734237120,0,0,0,1,0
1.734341280,0,0,0,0,0
1.734445600,0,0,0,1,0
1.734653920,0,0,0,0,0
1.734966400,0,0,0,1,0
1.735174560,0,0,0,0,0
1.735278720,0,0,0,1,0
1.735382880,0,0,0,0,0
1.735799520,0,0,0,1,0
1.736112000,0,0,0,0,0
1.736320320,0,0,0,1,0
1.736424480,0,0,0,0,0
1.736528640,0,0,0,1,0
1.736632800,0,0,0,0,0
1.736841120,0,0,0,1,0
1.737153600,0,0,0,0,0
1.737361920,0,0,0,1,0
1.737466080,0,0,0,0,0
1.737674400,0,0,0,1,0
1.737778400,0,0,0,0,0
1.738091040,0,0,0,1,0
1.738299200,0,0,0,0,0
1.738403520,0,0,0,1,0
1.738507520,0,0,0,0,0
1.738611840,0,0,0,1,0
1.738716000,0,0,0,0,0
1.739132640,0,0,0,1,0
1.739340960,0,0,0,0,0
1.739445120,0,0,0,1,0
1.739549280,0,0,0,0,0
1.739653600,0,0,0,1,0
1.739757600,0,0,0,0,0
1.739861920,0,0,0,1,0
1.739965920,0,0,0,0,0
1.740070240,0,0,0,1,0
1.740278560,0,0,0,0,0
1.740486880,0,0,0,1,0
1.740591040,0,0,0,0,0
1.740695200,0,0,0,1,0
1.740799360,0,0,0,0,0
1.740903520,0,0,0,1,0
1.741007680,0,0,0,0,0
1.741216160,0,0,0,1,0
1.741424320,0,0,0,0,0
1.741528640,0,0,0,1,0
1.741632800,0,0,0,0,0
1.741841120,0,0,0,1,0
1.741945280,0,0,0,0,0
1.742153600,0,0,0,1,0
1.742361920,0,0,0,0,0
1.742570240,0,0,0,1,0
1.742674400,0,0,0,0,0
1.742778720,0,0,0,1,0
1.742986880,0,0,0,0,0
1.743195360,0,0,0,1,0
1.743403680,0,0,0,0,0
1.743612000,0,0,0,1,0
1.743716160,0,0,0,0,0
1.743820320,0,0,0,1,0
1.743924480,0,0,0,0,0
1.744341120,0,0,0,1,0
1.744549440,0,0,0,0,0
1.744653600,0,0,0,1,0
1.744757760,0,0,0,0,0
1.744862080,0,0,0,1,0
1.744966080,0,0,0,0,0
1.745174400,0,0,0,1,0
1.745486880,0,0,0,0,0
1.745695360,0,0,0,1,0
1.745799360,0,0,0,0,0
1.745903680,0,0,0,1,0
1.746007840,0,0,0,0,0
1.746216160,0,0,0,1,0
1.746528800,0,0,0,0,0
1.746737120,0,0,0,1,0
1.746841280,0,0,0,0,0
1.747049600,0,0,0,1,0
1.747153760,0,0,0,0,0
1.747362080,0,0,0,1,0
1.747570240,0,0,0,0,0
1.747778720,0,0,0,1,0
1.747882720,0,0,0,0,0
1.747987040,0,0,0,1,0
1.748091040,0,0,0,0,0
1.748195360,0,0,0,1,0
1.748299360,0,0,0,0,0
1.748403680,0,0,0,1,0
1.748611840,0,0,0,0,0
1.748820320,0,0,0,1,0
1.748924320,0,0,0,0,0
1.749028640,0,0,0,1,0
1.749132800,0,0,0,0,0
1.749237120,0,0,0,1,0
1.749757920,0,0,0,0,0
1.749862080,0,0,0,1,0
1.749966240,0,0,0,0,0
1.750070400,0,0,0,1,0
1.750174560,0,0,0,0,0
1.750278720,0,0,0,1,0
1.750487040,0,0,0,0,0
1.750903680,0,0,0,1,0
1.751007840,0,0,0,0,0
1.751216480,0,0,0,1,0
1.751320480,0,0,0,0,0
1.751424800,0,0,0,1,0
1.751528800,0,0,0,0,0
1.751945600,0,0,0,1,0
1.752049600,0,0,0,0,0
1.752153920,0,0,0,1,0
1.752257920,0,0,0,0,0
1.752362240,0,0,0,1,0
1.752570560,0,0,0,0,0
1.752987200,0,0,0,1,0
1.753091360,0,0,0,0,0
1.753299680,0,0,0,1,0
1.753403840,0,0,0,0,0
1.753508000,0,0,0,1,0
1.753612160,0,0,0,0,0
1.754028960,0,0,0,1,0
1.754132960,0,0,0,0,0
1.754341440,0,0,0,1,0
1.754445440,0,0,0,0,0
1.754758080,0,0,0,1,0
1.754862240,0,0,0,0,0
1.755070560,0,0,0,1,0
1.755174720,0,0,0,0,0
1.755278880,0,0,0,1,0
1.755383040,0,0,0,0,0
1.755903840,0,0,0,1,0
1.756008000,0,0,0,0,0
1.756112160,0,0,0,1,0
1.756216320,0,0,0,0,0
1.756841280,0,0,0,1,0
1.756945280,0,0,0,0,0
1.757153760,0,0,0,1,0
1.757257760,0,0,0,0,0
1.757778720,0,0,0,1,0
1.758091040,0,0,0,0,0
1.758195360,0,0,0,1,0
1.758299360,0,0,0,0,0
1.758612000,0,0,0,1,0
1.758716000,0,0,0,0,0
1.758820320,0,0,0,1,0
1.759132640,0,0,0,0,0
1.759236800,0,0,0,1,0
1.759340960,0,0,0,0,0
1.759445120,0,0,0,1,0
1.759549120,0,0,0,0,0
1.759653280,0,0,0,1,0
1.759757440,0,0,0,0,0
1.759965760,0,0,0,1,0
1.760174080,0,0,0,0,0
1.760278240,0,0,0,1,0
1.760382400,0,0,0,0,0
1.760590720,0,0,0,1,0
1.760694880,0,0,0,0,0
1.760903200,0,0,0,1,0
1.761215680,0,0,0,0,0
1.761319840,0,0,0,1,0
1.761424000,0,0,0,0,0
1.761528160,0,0,0,1,0
1.761944800,0,0,0,0,0
1.762048960,0,0,0,1,0
1.762257120,0,0,0,0,0
1.762361440,0,0,0,1,0
1.762465440,0,0,0,0,0
1.762778080,0,0,0,1,0
1.762882080,0,0,0,0,0
1.763090560,0,0,0,1,0
1.763298720,0,0,0,0,0
1.763403040,0,0,0,1,0
1.763507040,0,0,0,0,0
1.763611360,0,0,0,1,0
1.763715360,0,0,0,0,0
1.764132160,0,0,0,1,0
1.764340320,0,0,0,0,0
1.764444640,0,0,0,1,0
1.764548640,0,0,0,0,0
1.764652800,0,0,0,1,0
1.764861120,0,0,0,0,0
1.765173600,0,0,0,1,0
1.765381760,0,0,0,0,0
1.765486080,0,0,0,1,0
1.765590080,0,0,0,0,0
1.765902560,0,0,0,1,0
1.766006880,0,0,0,0,0
1.766111040,0,0,0,1,0
1.766423520,0,0,0,0,0
1.766527840,0,0,0,1,0
1.766631840,0,0,0,0,0
1.766736000,0,0,0,1,0
1.766840160,0,0,0,0,0
1.767048480,0,0,0,1,0
1.767465120,0,0,0,0,0
1.767569280,0,0,0,1,0
1.767673440,0,0,0,0,0
1.767985920,0,0,0,1,0
1.768194240,0,0,0,0,0
1.768298400,0,0,0,1,0
1.768506720,0,0,0,0,0
1.768610880,0,0,0,1,0
1.768715040,0,0,0,0,0
1.768923360,0,0,0,1,0
1.769235840,0,0,0,0,0
1.769340000,0,0,0,1,0
1.769444160,0,0,0,0,0
1.769652480,0,0,0,1,0
1.769756640,0,0,0,0,0
1.769965120,0,0,0,1,0
1.770069120,0,0,0,0,0
1.770381600,0,0,0,1,0
1.770485760,0,0,0,0,0
1.770694080,0,0,0,1,0
1.770798240,0,0,0,0,0
1.770902400,0,0,0,1,0
1.771006560,0,0,0,0,0
1.771110720,0,0,0,1,0
1.771319040,0,0,0,0,0
1.771735680,0,0,0,1,0
1.771839680,0,0,0,0,0
1.772048160,0,0,0,1,0
1.772152160,0,0,0,0,0
1.772256480,0,0,0,1,0
1.772360480,0,0,0,0,0
1.772777280,0,0,0,1,0
1.772881440,0,0,0,0,0
1.772985600,0,0,0,1,0
1.773089760,0,0,0,0,0
1.773193920,0,0,0,1,0
1.773402240,0,0,0,0,0
1.773819040,0,0,0,1,0
1.773923040,0,0,0,0,0
1.774131360,0,0,0,1,0
1.774235520,0,0,0,0,0
1.774339680,0,0,0,1,0
1.774443840,0,0,0,0,0
1.774860640,0,0,0,1,0
1.774964640,0,0,0,0,0
1.775172960,0,0,0,1,0
1.775276960,0,0,0,0,0
1.775589440,0,0,0,1,0
1.775693600,0,0,0,0,0
1.775901920,0,0,0,1,0
1.776006080,0,0,0,0,0
1.776318720,0,0,0,1,0
1.776422880,0,0,0,0,0
1.776527040,0,0,0,1,0
1.776631040,0,0,0,0,0
1.776735360,0,0,0,1,0
1.776839360,0,0,0,0,0
1.776943680,0,0,0,1,0
1.777047680,0,0,0,0,0
1.777464480,0,0,0,1,0
1.777568640,0,0,0,0,0
1.777672800,0,0,0,1,0
1.777881120,0,0,0,0,0
1.777985440,0,0,0,1,0
1.778089600,0,0,0,0,0
1.778193760,0,0,0,1,0
1.778297920,0,0,0,0,0
1.778714560,0,0,0,1,0
1.778922880,0,0,0,0,0
1.779027040,0,0,0,1,0
1.779131200,0,0,0,0,0
1.779443680,0,0,0,1,0
1.779547840,0,0,0,0,0
1.779652160,0,0,0,1,0
1.779964640,0,0,0,0,0
1.780068960,0,0,0,1,0
1.780172960,0,0,0,0,0
1.780277280,0,0,0,1,0
1.780589760,0,0,0,0,0
1.780798080,0,0,0,1,0
1.780902240,0,0,0,0,0
1.781110560,0,0,0,1,0
1.781214720,0,0,0,0,0
1.781318880,0,0,0,1,0
1.781527200,0,0,0,0,0
1.781735520,0,0,0,1,0
1.782048000,0,0,0,0,0
1.782152320,0,0,0,1,0
1.782256320,0,0,0,0,0
1.782881440,0,0,0,1,0
1.782985440,0,0,0,0,0
1.783193920,0,0,0,1,0
1.783297920,0,0,0,0,0
1.783402240,0,0,0,1,0
1.783714560,0,0,0,0,0
1.783818880,0,0,0,1,0
1.784131360,0,0,0,0,0
1.784235520,0,0,0,1,0
1.784339680,0,0,0,0,0
1.784756320,0,0,0,1,0
1.784860480,0,0,0,0,0
1.784964640,0,0,0,1,0
1.785172960,0,0,0,0,0
1.785277120,0,0,0,1,0
1.785381280,0,0,0,0,0
1.785485440,0,0,0,1,0
1.785589600,0,0,0,0,0
1.786006240,0,0,0,1,0
1.786214560,0,0,0,0,0
1.786318880,0,0,0,1,0
1.786422880,0,0,0,0,0
1.786735520,0,0,0,1,0
1.786839520,0,0,0,0,0
1.786943840,0,0,0,1,0
1.787256320,0,0,0,0,0
1.787360480,0,0,0,1,0
1.787464640,0,0,0,0,0
1.788089600,0,0,0,1,0
1.788193760,0,0,0,0,0
1.788402240,0,0,0,1,0
1.788506400,0,0,0,0,0
1.788923040,0,0,0,1,0
1.789027200,0,0,0,0,0
1.789235520,0,0,0,1,0
1.789339680,0,0,0,0,0
1.789443840,0,0,0,1,0
1.789548000,0,0,0,0,0
1.789652160,0,0,0,1,0
1.789756320,0,0,0,0,0
1.789860640,0,0,0,1,0
1.789964640,0,0,0,0,0
1.790277280,0,0,0,1,0
1.790381280,0,0,0,0,0
1.790485600,0,0,0,1,0
1.790589600,0,0,0,0,0
1.791214560,0,0,0,1,0
1.791318720,0,0,0,0,0
1.791527040,0,0,0,1,0
1.791631040,0,0,0,0,0
1.791735200,0,0,0,1,0
1.791943520,0,0,0,0,0
1.792151840,0,0,0,1,0
1.792464320,0,0,0,0,0
1.792568640,0,0,0,1,0
1.792672640,0,0,0,0,0
1.792776960,0,0,0,1,0
1.792880960,0,0,0,0,0
1.793297600,0,0,0,1,0
1.793505920,0,0,0,0,0
1.793610080,0,0,0,1,0
1.793714240,0,0,0,0,0
1.793818400,0,0,0,1,0
1.793922560,0,0,0,0,0
1.794130880,0,0,0,1,0
1.794547520,0,0,0,0,0
1.794651680,0,0,0,1,0
1.794755840,0,0,0,0,0
1.794860000,0,0,0,1,0
1.795068320,0,0,0,0,0
1.795276640,0,0,0,1,0
1.795589120,0,0,0,0,0
1.795693280,0,0,0,1,0
1.795797440,0,0,0,0,0
1.796005760,0,0,0,1,0
1.796318240,0,0,0,0,0
1.796422400,0,0,0,1,0
1.796526560,0,0,0,0,0
1.796734880,0,0,0,1,0
1.796839040,0,0,0,0,0
1.797464000,0,0,0,1,0
1.797568160,0,0,0,0,0
1.797776480,0,0,0,1,0
1.797880640,0,0,0,0,0
1.798505600,0,0,0,1,0
1.798609760,0,0,0,0,0
1.798818240,0,0,0,1,0
1.798922240,0,0,0,0,0
1.799339040,0,0,0,1,0
1.799443040,0,0,0,0,0
1.799651520,0,0,0,1,0
1.799755520,0,0,0,0,0
1.799859680,0,0,0,1,0
1.799963840,0,0,0,0,0
1.800068000,0,0,0,1,0
1.800172160,0,0,0,0,0
1.800276320,0,0,0,1,0
1.800380480,0,0,0,0,0
1.800588960,0,0,0,1,0
1.800797280,0,0,0,0,0
1.800901440,0,0,0,1,0
1.801005600,0,0,0,0,0
1.801630560,0,0,0,1,0
1.801734560,0,0,0,0,0
1.801942880,0,0,0,1,0
1.802047040,0,0,0,0,0
1.802567840,0,0,0,1,0
1.802880320,0,0,0,0,0
1.802984480,0,0,0,1,0
1.803088640,0,0,0,0,0
1.803192800,0,0,0,1,0
1.803296960,0,0,0,0,0
1.803401120,0,0,0,1,0
1.803505280,0,0,0,0,0
1.803609440,0,0,0,1,0
1.803922080,0,0,0,0,0
1.804026240,0,0,0,1,0
1.804130400,0,0,0,0,0
1.804443040,0,0,0,1,0
1.804547040,0,0,0,0,0
1.804651360,0,0,0,1,0
1.804963840,0,0,0,0,0
1.805068000,0,0,0,1,0
1.805172160,0,0,0,0,0
1.805797280,0,0,0,1,0
1.805901280,0,0,0,0,0
1.806109760,0,0,0,1,0
1.806213760,0,0,0,0,0
