name,type,start_time,duration,"data"
"Async Serial","data",3.51969872,0.00098944,"r"
"Async Serial","data",3.52074016,0.00098944,"u"
"Async Serial","data",3.52178176,0.00098944,"s"
"Async Serial","data",3.52282304,0.00098944,"e"
"Async Serial","data",3.5238648,0.00098944,"d"
"Async Serial","data",3.5249064,0.00098944,""
"Async Serial","data",3.52594816,0.00098944,"
"
"Async Serial","data",3.52698976,0.00098944,"w"
"Async Serial","data",3.52803152,0.00098944,"i"
"Async Serial","data",3.52907312,0.00098944,"t"
"Async Serial","data",3.53011456,0.00098944,"h"
"Async Serial","data",3.53115616,0.00098944," "
"Async Serial","data",3.53219776,0.00098944,"a"
"Async Serial","data",3.5332392,0.00098944,"n"
"Async Serial","data",3.5342808,0.00098944," "
"Async Serial","data",3.5353224,0.00098944,"e"
"Async Serial","data",3.53636368,0.00098944,"n"
"Async Serial","data",3.53740512,0.00098944,"t"
"Async Serial","data",3.53844688,0.00098944,"h"
"Async Serial","data",3.53948848,0.00098944,"u"
"Async Serial","data",3.54053008,0.00098944,"s"
"Async Serial","data",3.54157152,0.00098944,"i"
"Async Serial","data",3.54261296,0.00098944,"a"
"Async Serial","data",3.54365472,0.00098944,"s"
"Async Serial","data",3.54469648,0.00098944,"m"
"Async Serial","data",3.54573824,0.00098944," "
"Async Serial","data",3.54677984,0.00098944,"w"
"Async Serial","data",3.54782112,0.00098944,"h"
"Async Serial","data",3.54886272,0.00098944,"i"
"Async Serial","data",3.54990448,0.00098944,"c"
"Async Serial","data",3.55094624,0.00098944,"h"
"Async Serial","data",3.55198784,0.00098944," "
"Async Serial","data",3.5530296,0.00098944,"w"
"Async Serial","data",3.55407104,0.00098944,"a"
"Async Serial","data",3.5551128,0.00098944,"s"
"Async Serial","data",3.55615424,0.00098944," "
"Async Serial","data",3.55719584,0.00098944,"a"
"Async Serial","data",3.55823728,0.00098944," "
"Async Serial","data",3.5592792,0.00098944,"s"
"Async Serial","data",3.56032096,0.00098944,"t"
"Async Serial","data",3.5613624,0.00098944,"r"
"Async Serial","data",3.562404,0.00098944,"a"
"Async Serial","data",3.5634456,0.00098944,"n"
"Async Serial","data",3.5644872,0.00098944,"g"
"Async Serial","data",3.56552896,0.00098944,"e"
"Async Serial","data",3.56657072,0.00098944," "
"Async Serial","data",3.56761216,0.00098944,"p"
"Async Serial","data",3.56865376,0.00098944,"r"
"Async Serial","data",3.5696952,0.00098944,"e"
"Async Serial","data",3.5707368,0.00098944,"l"
"Async Serial","data",3.5717784,0.00098944,"u"
"Async Serial","data",3.57282016,0.00098944,"d"
"Async Serial","data",3.5738616,0.00098944,"e"
"Async Serial","data",3.57490336,0.00098944," "
"Async Serial","data",3.57594496,0.00098944,"t"
"Async Serial","data",3.57698656,0.00098944,"o"
"Async Serial","data",3.57802816,0.00098944," "
"Async Serial","data",3.57906976,0.00098944,"a"
"Async Serial","data",3.5801112,0.00098944," "
"Async Serial","data",3.5811528,0.00098944,"s"
"Async Serial","data",3.58219456,0.00098944,"c"
"Async Serial","data",3.58323616,0.00098944,"i"
"Async Serial","data",3.58427776,0.00098944,"e"
"Async Serial","data",3.58531952,0.00098944,"n"
"Async Serial","data",3.58636096,0.00098944,"t"
"Async Serial","data",3.58740272,0.00098944,"i"
"Async Serial","data",3.58844448,0.00098944,"f"
"Async Serial","data",3.58948608,0.00098944,"i"
"Async Serial","data",3.59052784,0.00098944,"c"
"Async Serial","data",3.59156944,0.00098944," "
"Async Serial","data",3.59261104,0.00098944,"l"
"Async Serial","data",3.59365248,0.00098944,"e"
"Async Serial","data",3.59469424,0.00098944,"c"
"Async Serial","data",3.59573552,0.00098944,"t"
"Async Serial","data",3.59677728,0.00098944,"u"
"Async Serial","data",3.59781904,0.00098944,"r"
"Async Serial","data",3.59886048,0.00098944,"e"
"Async Serial","data",3.5999024,0.00098944,","
"Async Serial","data",3.600944,0.00098944,""
"Async Serial","data",3.6019856,0.00098944,"
"
"Async Serial","data",3.60302752,0.00098944,"a"
"Async Serial","data",3.60406928,0.00098944,"n"
"Async Serial","data",3.60511104,0.00098944,"d"
"Async Serial","data",3.6061528,0.00098944," "
"Async Serial","data",3.6071944,0.00098944,"t"
"Async Serial","data",3.60823584,0.00098944,"h"
"Async Serial","data",3.60927712,0.00098944,"e"
"Async Serial","data",3.61031888,0.00098944,"r"
"Async Serial","data",3.61136048,0.00098944,"e"
"Async Serial","data",3.61240224,0.00098944," "
"Async Serial","data",3.61344384,0.00098944,"w"
"Async Serial","data",3.6144856,0.00098944,"a"
"Async Serial","data",3.6155272,0.00098944,"s"
"Async Serial","data",3.61656896,0.00098944," "
"Async Serial","data",3.61761056,0.00098944,"a"
"Async Serial","data",3.61865232,0.00098944,"l"
"Async Serial","data",3.61969408,0.00098944,"r"
"Async Serial","data",3.62073568,0.00098944,"e"
"Async Serial","data",3.62177744,0.00098944,"a"
"Async Serial","data",3.62281904,0.00098944,"d"
"Async Serial","data",3.6238608,0.00098944,"y"
"Async Serial","data",3.62490224,0.00098944," "
"Async Serial","data",3.62594368,0.00098944,"a"
"Async Serial","data",3.62698512,0.00098944," "
"Async Serial","data",3.62802688,0.00098944,"t"
"Async Serial","data",3.62906832,0.00098944,"e"
"Async Serial","data",3.63011008,0.00098944,"n"
"Async Serial","data",3.63115168,0.00098944,"d"
"Async Serial","data",3.63219328,0.00098944,"e"
"Async Serial","data",3.63323504,0.00098944,"n"
"Async Serial","data",3.6342768,0.00098944,"c"
"Async Serial","data",3.63531872,0.00098944,"y"
"Async Serial","data",3.63636016,0.00098944," "
"Async Serial","data",3.63740208,0.00098944,"t"
"Async Serial","data",3.63844368,0.00098944,"o"
"Async Serial","data",3.63948528,0.00098944," "
"Async Serial","data",3.64052704,0.00098944,"p"
"Async Serial","data",3.64156864,0.00098944,"e"
"Async Serial","data",3.6426104,0.00098944,"r"
"Async Serial","data",3.643652,0.00098944,"s"
"Async Serial","data",3.6446936,0.00098944,"o"
"Async Serial","data",3.64573504,0.00098944,"n"
"Async Serial","data",3.64677648,0.00098944,"a"
"Async Serial","data",3.64781792,0.00098944,"l"
"Async Serial","data",3.64885952,0.00098944," "
"Async Serial","data",3.64990112,0.00098944,"c"
"Async Serial","data",3.65094272,0.00098944,"h"
"Async Serial","data",3.65198416,0.00098944,"a"
"Async Serial","data",3.65302592,0.00098944,"f"
"Async Serial","data",3.65406768,0.00098944,"f"
"Async Serial","data",3.65510928,0.00098944," "
"Async Serial","data",3.65615088,0.00098944,"w"
"Async Serial","data",3.65719264,0.00098944,"h"
"Async Serial","data",3.65823424,0.00098944,"i"
"Async Serial","data",3.659276,0.00098944,"c"
"Async Serial","data",3.6603176,0.00098944,"h"
"Async Serial","data",3.6613592,0.00098944," "
"Async Serial","data",3.66240096,0.00098944,"p"
"Async Serial","data",3.66344256,0.00098944,"r"
"Async Serial","data",3.66448416,0.00098944,"o"
"Async Serial","data",3.66552592,0.00098944,"m"
"Async Serial","data",3.66656752,0.00098944,"i"
"Async Serial","data",3.66760928,0.00098944,"s"
"Async Serial","data",3.66865072,0.00098944,"e"
"Async Serial","data",3.66969248,0.00098944,"d"
"Async Serial","data",3.67073408,0.00098944," "
"Async Serial","data",3.67177568,0.00098944,"a"
"Async Serial","data",3.67281728,0.00098944,""
"Async Serial","data",3.67385888,0.00098944,"
"
"Async Serial","data",3.6749008,0.00098944,"j"
"Async Serial","data",3.67594256,0.00098944,"o"
"Async Serial","data",3.67698416,0.00098944,"v"
"Async Serial","data",3.6780256,0.00098944,"i"
"Async Serial","data",3.67906736,0.00098944,"a"
"Async Serial","data",3.6801088,0.00098944,"l"
"Async Serial","data",3.6811504,0.00098944," "
"Async Serial","data",3.68219184,0.00098944,"e"
"Async Serial","data",3.68323344,0.00098944,"v"
"Async Serial","data",3.6842752,0.00098944,"e"
"Async Serial","data",3.6853168,0.00098944,"n"
"Async Serial","data",3.6863584,0.00098944,"i"
"Async Serial","data",3.68740016,0.00098944,"n"
"Async Serial","data",3.68844144,0.00098944,"g"
"Async Serial","data",3.68948256,0.00098944," "
"Async Serial","data",3.69052416,0.00098944,"t"
"Async Serial","data",3.6915656,0.00098944,"o"
"Async Serial","data",3.69260752,0.00098944," "
"Async Serial","data",3.69364912,0.00098944,"o"
"Async Serial","data",3.69469088,0.00098944,"t"
"Async Serial","data",3.69573264,0.00098944,"h"
"Async Serial","data",3.6967744,0.00098944,"e"
"Async Serial","data",3.69781584,0.00098944,"r"
"Async Serial","data",3.6988576,0.00098944,"s"
"Async Serial","data",3.69989936,0.00098944,","
"Async Serial","data",3.70094112,0.00098944," "
"Async Serial","data",3.70198272,0.00098944,"h"
"Async Serial","data",3.70302416,0.00098944,"o"
"Async Serial","data",3.70406608,0.00098944,"w"
"Async Serial","data",3.70510768,0.00098944,"e"
"Async Serial","data",3.70614944,0.00098944,"v"
"Async Serial","data",3.70719104,0.00098944,"e"
"Async Serial","data",3.70823248,0.00098944,"r"
"Async Serial","data",3.70927408,0.00098944," "
"Async Serial","data",3.71031552,0.00098944,"e"
"Async Serial","data",3.71135696,0.00098944,"m"
"Async Serial","data",3.71239856,0.00098944,"b"
"Async Serial","data",3.71344016,0.00098944,"a"
"Async Serial","data",3.71448176,0.00098944,"r"
"Async Serial","data",3.7155232,0.00098944,"r"
"Async Serial","data",3.71656496,0.00098944,"a"
"Async Serial","data",3.71760704,0.00098944,"s"
"Async Serial","data",3.7186488,0.00098944,"s"
"Async Serial","data",3.7196904,0.00098944,"i"
"Async Serial","data",3.72073216,0.00098944,"n"
"Async Serial","data",3.72177392,0.00098944,"g"
"Async Serial","data",3.72281552,0.00098944," "
"Async Serial","data",3.72385728,0.00098944,"i"
"Async Serial","data",3.72489904,0.00098944,"t"
"Async Serial","data",3.7259408,0.00098944," "
"Async Serial","data",3.7269824,0.00098944,"m"
"Async Serial","data",3.72802368,0.00098944,"i"
"Async Serial","data",3.72906576,0.00098944,"g"
"Async Serial","data",3.73010736,0.00098944,"h"
"Async Serial","data",3.73114896,0.00098944,"t"
"Async Serial","data",3.73219056,0.00098944," "
"Async Serial","data",3.73323216,0.00098944,"b"
"Async Serial","data",3.73427376,0.00098944,"e"
"Async Serial","data",3.73531552,0.00098944," "
"Async Serial","data",3.73635696,0.00098944,"t"
"Async Serial","data",3.73739856,0.00098944,"o"
"Async Serial","data",3.73844032,0.00098944," "
"Async Serial","data",3.73948176,0.00098944,"t"
"Async Serial","data",3.74052368,0.00098944,"h"
"Async Serial","data",3.74156528,0.00098944,"e"
"Async Serial","data",3.74260688,0.00098944,""
"Async Serial","data",3.74364848,0.00098944,"
"
"Async Serial","data",3.74469008,0.00098944,"r"
"Async Serial","data",3.74573184,0.00098944,"e"
"Async Serial","data",3.74677344,0.00098944,"c"
"Async Serial","data",3.74781488,0.00098944,"i"
"Async Serial","data",3.74885664,0.00098944,"p"
"Async Serial","data",3.74989824,0.00098944,"i"
"Async Serial","data",3.75094,0.00098944,"e"
"Async Serial","data",3.75198176,0.00098944,"n"
"Async Serial","data",3.75302352,0.00098944,"t"
"Async Serial","data",3.75406512,0.00098944,"s"
"Async Serial","data",3.75510656,0.00098944," "
"Async Serial","data",3.75614832,0.00098944,"o"
"Async Serial","data",3.75719008,0.00098944,"f"
"Async Serial","data",3.75823168,0.00098944," "
"Async Serial","data",3.75927328,0.00098944,"t"
"Async Serial","data",3.76031488,0.00098944,"h"
"Async Serial","data",3.76135632,0.00098944,"e"
"Async Serial","data",3.76239792,0.00098944,"s"
"Async Serial","data",3.76343952,0.00098944,"e"
"Async Serial","data",3.76448096,0.00098944," "
"Async Serial","data",3.76552272,0.00098944,"d"
"Async Serial","data",3.76656432,0.00098944,"u"
"Async Serial","data",3.76760608,0.00098944,"b"
"Async Serial","data",3.76864752,0.00098944,"i"
"Async Serial","data",3.76968912,0.00098944,"o"
"Async Serial","data",3.77073072,0.00098944,"u"
"Async Serial","data",3.77177232,0.00098944,"s"
"Async Serial","data",3.7728136,0.00098944," "
"Async Serial","data",3.77385488,0.00098944,"h"
"Async Serial","data",3.77489632,0.00098944,"o"
"Async Serial","data",3.77593776,0.00098944,"n"
"Async Serial","data",3.77697952,0.00098944,"o"
"Async Serial","data",3.77802112,0.00098944,"r"
"Async Serial","data",3.77906288,0.00098944,"s"
"Async Serial","data",3.78010432,0.00098944,"."
"Async Serial","data",3.78114608,0.00098944,""
"Async Serial","data",3.78218784,0.00098944,"
"
"Async Serial","data",3.7832296,0.00098944,""
"Async Serial","data",3.78427136,0.00098944,"
"
"Async Serial","data",3.78531296,0.00098944,"T"
"Async Serial","data",3.78635456,0.00098944,"h"
"Async Serial","data",3.78739632,0.00098944,"u"
"Async Serial","data",3.78843792,0.00098944,"s"
"Async Serial","data",3.78947952,0.00098944,","
"Async Serial","data",3.79052112,0.00098944," "
"Async Serial","data",3.79156272,0.00098944,"w"
"Async Serial","data",3.79260464,0.00098944,"h"
"Async Serial","data",3.7936464,0.00098944,"e"
"Async Serial","data",3.79468832,0.00098944,"n"
"Async Serial","data",3.79572992,0.00098944," "
"Async Serial","data",3.79677152,0.00098944,"o"
"Async Serial","data",3.79781312,0.00098944,"l"
"Async Serial","data",3.79885472,0.00098944,"d"
"Async Serial","data",3.79989632,0.00098944," "
"Async Serial","data",3.80093792,0.00098944,"D"
"Async Serial","data",3.80197968,0.00098944,"o"
"Async Serial","data",3.80302144,0.00098944,"c"
"Async Serial","data",3.80406304,0.00098944,"t"
"Async Serial","data",3.8051048,0.00098944,"o"
"Async Serial","data",3.80614656,0.00098944,"r"
"Async Serial","data",3.80718832,0.00098944," "
"Async Serial","data",3.80823008,0.00098944,"M"
"Async Serial","data",3.80927184,0.00098944,"e"
"Async Serial","data",3.8103136,0.00098944,"l"
"Async Serial","data",3.8113552,0.00098944,"d"
"Async Serial","data",3.8123968,0.00098944,"r"
"Async Serial","data",3.81343808,0.00098944,"u"
"Async Serial","data",3.81447984,0.00098944,"m"
"Async Serial","data",3.81552144,0.00098944,","
"Async Serial","data",3.8165632,0.00098944," "
"Async Serial","data",3.81760496,0.00098944,"w"
"Async Serial","data",3.81864656,0.00098944,"i"
"Async Serial","data",3.81968816,0.00098944,"t"
"Async Serial","data",3.82072992,0.00098944,"h"
"Async Serial","data",3.82177152,0.00098944," "
"Async Serial","data",3.82281328,0.00098944,"h"
"Async Serial","data",3.82385488,0.00098944,"i"
"Async Serial","data",3.82489664,0.00098944,"s"
"Async Serial","data",3.82593824,0.00098944," "
"Async Serial","data",3.82698,0.00098944,"w"
"Async Serial","data",3.8280216,0.00098944,"e"
"Async Serial","data",3.82906336,0.00098944,"l"
"Async Serial","data",3.83010496,0.00098944,"l"
"Async Serial","data",3.83114672,0.00098944,"-"
"Async Serial","data",3.83218832,0.00098944,"k"
"Async Serial","data",3.83323008,0.00098944,"n"
"Async Serial","data",3.83427168,0.00098944,"o"
"Async Serial","data",3.83531344,0.00098944,"w"
"Async Serial","data",3.83635504,0.00098944,"n"
"Async Serial","data",3.83739664,0.00098944," "
"Async Serial","data",3.83843808,0.00098944,"c"
"Async Serial","data",3.83947984,0.00098944,"u"
"Async Serial","data",3.8405216,0.00098944,"r"
"Async Serial","data",3.8415632,0.00098944,"l"
"Async Serial","data",3.84260496,0.00098944,"y"
"Async Serial","data",3.84364672,0.00098944,"-"
"Async Serial","data",3.84468848,0.00098944,"b"
"Async Serial","data",3.84572992,0.00098944,"r"
"Async Serial","data",3.84677168,0.00098944,"i"
"Async Serial","data",3.84781312,0.00098944,"m"
"Async Serial","data",3.84885472,0.00098944,"m"
"Async Serial","data",3.84989648,0.00098944,"e"
"Async Serial","data",3.85093808,0.00098944,"d"
"Async Serial","data",3.85197984,0.00098944,""
"Async Serial","data",3.85302144,0.00098944,"
"
"Async Serial","data",3.85406288,0.00098944,"o"
"Async Serial","data",3.85510464,0.00098944,"p"
"Async Serial","data",3.8561464,0.00098944,"e"
"Async Serial","data",3.85718784,0.00098944,"r"
"Async Serial","data",3.8582296,0.00098944,"a"
"Async Serial","data",3.85927136,0.00098944,"-"
"Async Serial","data",3.86031312,0.00098944,"h"
"Async Serial","data",3.86135504,0.00098944,"a"
"Async Serial","data",3.8623968,0.00098944,"t"
"Async Serial","data",3.86343856,0.00098944,","
"Async Serial","data",3.86448032,0.00098944," "
"Async Serial","data",3.86552192,0.00098944,"a"
"Async Serial","data",3.8665632,0.00098944,"p"
"Async Serial","data",3.8676048,0.00098944,"p"
"Async Serial","data",3.8686464,0.00098944,"e"
"Async Serial","data",3.86968816,0.00098944,"a"
"Async Serial","data",3.8707296,0.00098944,"r"
"Async Serial","data",3.8717712,0.00098944,"e"
"Async Serial","data",3.8728128,0.00098944,"d"
"Async Serial","data",3.87385456,0.00098944," "
"Async Serial","data",3.87489632,0.00098944,"u"
"Async Serial","data",3.87593792,0.00098944,"p"
"Async Serial","data",3.87697952,0.00098944,"o"
"Async Serial","data",3.87802112,0.00098944,"n"
"Async Serial","data",3.87906272,0.00098944," "
"Async Serial","data",3.88010416,0.00098944,"t"
"Async Serial","data",3.88114576,0.00098944,"h"
"Async Serial","data",3.88218736,0.00098944,"e"
"Async Serial","data",3.88322912,0.00098944," "
"Async Serial","data",3.88427072,0.00098944,"p"
"Async Serial","data",3.88531216,0.00098944,"l"
"Async Serial","data",3.88635392,0.00098944,"a"
"Async Serial","data",3.88739568,0.00098944,"t"
"Async Serial","data",3.88843728,0.00098944,"f"
"Async Serial","data",3.88947888,0.00098944,"o"
"Async Serial","data",3.89052048,0.00098944,"r"
"Async Serial","data",3.89156224,0.00098944,"m"
"Async Serial","data",3.89260368,0.00098944,","
"Async Serial","data",3.89364512,0.00098944," "
"Async Serial","data",3.89468672,0.00098944,"t"
"Async Serial","data",3.89572848,0.00098944,"h"
"Async Serial","data",3.89677024,0.00098944,"e"
"Async Serial","data",3.897812,0.00098944,"r"
"Async Serial","data",3.8988536,0.00098944,"e"
"Async Serial","data",3.89989536,0.00098944," "
"Async Serial","data",3.90093664,0.00098944,"w"
"Async Serial","data",3.9019784,0.00098944,"a"
"Async Serial","data",3.90302,0.00098944,"s"
"Async Serial","data",3.9040616,0.00098944," "
"Async Serial","data",3.90510336,0.00098944,"s"
"Async Serial","data",3.90614512,0.00098944,"u"
"Async Serial","data",3.90718672,0.00098944,"c"
"Async Serial","data",3.90822848,0.00098944,"h"
"Async Serial","data",3.90927008,0.00098944," "
"Async Serial","data",3.91031168,0.00098944,"a"
"Async Serial","data",3.91135344,0.00098944," "
"Async Serial","data",3.91239504,0.00098944,"u"
"Async Serial","data",3.9134368,0.00098944,"n"
"Async Serial","data",3.9144784,0.00098944,"i"
"Async Serial","data",3.91552016,0.00098944,"v"
"Async Serial","data",3.91656176,0.00098944,"e"
"Async Serial","data",3.91760352,0.00098944,"r"
"Async Serial","data",3.91864512,0.00098944,"s"
"Async Serial","data",3.91968672,0.00098944,"a"
"Async Serial","data",3.92072848,0.00098944,"l"
"Async Serial","data",3.92177008,0.00098944," "
"Async Serial","data",3.92281184,0.00098944,"q"
"Async Serial","data",3.92385344,0.00098944,"u"
"Async Serial","data",3.92489472,0.00098944,"e"
"Async Serial","data",3.92593632,0.00098944,"r"
"Async Serial","data",3.92697792,0.00098944,"y"
"Async Serial","data",3.92802,0.00098944,""
"Async Serial","data",3.92906128,0.00098944,"
"
"Async Serial","data",3.93010288,0.00098944,"o"
"Async Serial","data",3.93114464,0.00098944,"f"
"Async Serial","data",3.93218608,0.00098944," "
"Async Serial","data",3.93322784,0.00098944,""""
"Async Serial","data",3.93426944,0.00098944,"W"
"Async Serial","data",3.93531104,0.00098944,"h"
"Async Serial","data",3.9363528,0.00098944,"e"
"Async Serial","data",3.9373944,0.00098944,"r"
"Async Serial","data",3.93843616,0.00098944,"e"
"Async Serial","data",3.9394776,0.00098944," "
"Async Serial","data",3.94051936,0.00098944,"D"
"Async Serial","data",3.94156112,0.00098944,"I"
"Async Serial","data",3.94260288,0.00098944,"D"
"Async Serial","data",3.94364448,0.00098944," "
"Async Serial","data",3.94468608,0.00098944,"y"
"Async Serial","data",3.94572752,0.00098944,"o"
"Async Serial","data",3.94676912,0.00098944,"u"
"Async Serial","data",3.94781072,0.00098944," "
"Async Serial","data",3.94885232,0.00098944,"g"
"Async Serial","data",3.94989408,0.00098944,"e"
"Async Serial","data",3.95093568,0.00098944,"t"
"Async Serial","data",3.95197744,0.00098944," "
"Async Serial","data",3.95301904,0.00098944,"t"
"Async Serial","data",3.95406064,0.00098944,"h"
"Async Serial","data",3.95510224,0.00098944,"a"
"Async Serial","data",3.95614384,0.00098944,"t"
"Async Serial","data",3.95718544,0.00098944," "
"Async Serial","data",3.95822688,0.00098944,"t"
"Async Serial","data",3.95926848,0.00098944,"i"
"Async Serial","data",3.96031024,0.00098944,"l"
"Async Serial","data",3.96135184,0.00098944,"e"
"Async Serial","data",3.9623936,0.00098944,"?"
"Async Serial","data",3.9634352,0.00098944,""""
"Async Serial","data",3.96447696,0.00098944," "
"Async Serial","data",3.96551856,0.00098944,"t"
"Async Serial","data",3.96656016,0.00098944,"h"
"Async Serial","data",3.96760192,0.00098944,"a"
"Async Serial","data",3.9686432,0.00098944,"t"
"Async Serial","data",3.96968496,0.00098944," "
"Async Serial","data",3.97072672,0.00098944,"h"
"Async Serial","data",3.97176848,0.00098944,"e"
"Async Serial","data",3.97280992,0.00098944," "
"Async Serial","data",3.97385136,0.00098944,"h"
"Async Serial","data",3.97489296,0.00098944,"u"
"Async Serial","data",3.97593456,0.00098944,"r"
"Async Serial","data",3.97697648,0.00098944,"r"
"Async Serial","data",3.97801792,0.00098944,"i"
"Async Serial","data",3.97905952,0.00098944,"e"
"Async Serial","data",3.98010096,0.00098944,"d"
"Async Serial","data",3.98114256,0.00098944,"l"
"Async Serial","data",3.982184,0.00098944,"y"
"Async Serial","data",3.98322528,0.00098944," "
"Async Serial","data",3.98426704,0.00098944,"r"
"Async Serial","data",3.98530832,0.00098944,"e"
"Async Serial","data",3.98635008,0.00098944,"m"
"Async Serial","data",3.98739152,0.00098944,"o"
"Async Serial","data",3.98843312,0.00098944,"v"
"Async Serial","data",3.98947488,0.00098944,"e"
"Async Serial","data",3.99051648,0.00098944,"d"
"Async Serial","data",3.99155824,0.00098944," "
"Async Serial","data",3.99259984,0.00098944,"i"
"Async Serial","data",3.9936416,0.00098944,"t"
"Async Serial","data",3.99468336,0.00098944,","
"Async Serial","data",3.99572496,0.00098944," "
"Async Serial","data",3.99676672,0.00098944,"a"
"Async Serial","data",3.99780848,0.00098944,"n"
"Async Serial","data",3.99885008,0.00098944,"d"
"Async Serial","data",3.99989184,0.00098944,""
"Async Serial","data",4.00093344,0.00098944,"
"
"Async Serial","data",4.0019752,0.00098944,"c"
"Async Serial","data",4.0030168,0.00098944,"o"
"Async Serial","data",4.0040584,0.00098944,"n"
"Async Serial","data",4.0051,0.00098944,"c"
"Async Serial","data",4.0061416,0.00098944,"e"
"Async Serial","data",4.00718336,0.00098944,"a"
"Async Serial","data",4.00822496,0.00098944,"l"
"Async Serial","data",4.00926624,0.00098944,"e"
"Async Serial","data",4.01030768,0.00098944,"d"
"Async Serial","data",4.01134928,0.00098944," "
"Async Serial","data",4.01239088,0.00098944,"i"
"Async Serial","data",4.01343232,0.00098944,"t"
"Async Serial","data",4.01447392,0.00098944," "
"Async Serial","data",4.01551552,0.00098944,"f"
"Async Serial","data",4.01655728,0.00098944,"u"
"Async Serial","data",4.01759888,0.00098944,"r"
"Async Serial","data",4.01864048,0.00098944,"t"
"Async Serial","data",4.01968224,0.00098944,"i"
"Async Serial","data",4.02072368,0.00098944,"v"
"Async Serial","data",4.02176528,0.00098944,"e"
"Async Serial","data",4.02280688,0.00098944,"l"
"Async Serial","data",4.02384864,0.00098944,"y"
"Async Serial","data",4.02489024,0.00098944," "
"Async Serial","data",4.02593184,0.00098944,"u"
"Async Serial","data",4.02697328,0.00098944,"n"
"Async Serial","data",4.02801504,0.00098944,"d"
"Async Serial","data",4.0290568,0.00098944,"e"
"Async Serial","data",4.03009824,0.00098944,"r"
"Async Serial","data",4.03113968,0.00098944," "
"Async Serial","data",4.03218144,0.00098944,"h"
"Async Serial","data",4.03322304,0.00098944,"i"
"Async Serial","data",4.0342648,0.00098944,"s"
"Async Serial","data",4.03530624,0.00098944," "
"Async Serial","data",4.03634784,0.00098944,"c"
"Async Serial","data",4.03738976,0.00098944,"h"
"Async Serial","data",4.03843152,0.00098944,"a"
"Async Serial","data",4.03947312,0.00098944,"i"
"Async Serial","data",4.04051472,0.00098944,"r"
"Async Serial","data",4.04155648,0.00098944,"."
"Async Serial","data",4.04259792,0.00098944," "
"Async Serial","data",4.04363936,0.00098944," "
"Async Serial","data",4.04468112,0.00098944,"W"
"Async Serial","data",4.04572272,0.00098944,"h"
"Async Serial","data",4.04676432,0.00098944,"e"
"Async Serial","data",4.04780608,0.00098944,"n"
"Async Serial","data",4.04884768,0.00098944," "
"Async Serial","data",4.04988928,0.00098944,"g"
"Async Serial","data",4.05093088,0.00098944,"o"
"Async Serial","data",4.05197264,0.00098944,"u"
"Async Serial","data",4.05301424,0.00098944,"t"
"Async Serial","data",4.05405552,0.00098944,"y"
"Async Serial","data",4.05509712,0.00098944," "
"Async Serial","data",4.05613872,0.00098944,"P"
"Async Serial","data",4.05718064,0.00098944,"r"
"Async Serial","data",4.0582224,0.00098944,"o"
"Async Serial","data",4.05926416,0.00098944,"f"
"Async Serial","data",4.0603056,0.00098944,"e"
"Async Serial","data",4.0613472,0.00098944,"s"
"Async Serial","data",4.06238896,0.00098944,"s"
"Async Serial","data",4.0634304,0.00098944,"o"
"Async Serial","data",4.064472,0.00098944,"r"
"Async Serial","data",4.0655136,0.00098944," "
"Async Serial","data",4.06655504,0.00098944,"W"
"Async Serial","data",4.06759648,0.00098944,"a"
"Async Serial","data",4.06863808,0.00098944,"d"
"Async Serial","data",4.06967968,0.00098944,"l"
"Async Serial","data",4.07072144,0.00098944,"e"
"Async Serial","data",4.07176304,0.00098944,"y"
"Async Serial","data",4.07280464,0.00098944,""
"Async Serial","data",4.07384624,0.00098944,"
"
"Async Serial","data",4.07488768,0.00098944,"l"
"Async Serial","data",4.07592944,0.00098944,"i"
"Async Serial","data",4.07697104,0.00098944,"m"
"Async Serial","data",4.07801264,0.00098944,"p"
"Async Serial","data",4.0790544,0.00098944,"e"
"Async Serial","data",4.080096,0.00098944,"d"
"Async Serial","data",4.08113776,0.00098944," "
"Async Serial","data",4.0821792,0.00098944,"d"
"Async Serial","data",4.0832208,0.00098944,"o"
"Async Serial","data",4.0842624,0.00098944,"w"
"Async Serial","data",4.08530416,0.00098944,"n"
"Async Serial","data",4.08634576,0.00098944," "
"Async Serial","data",4.0873872,0.00098944,"t"
"Async Serial","data",4.0884288,0.00098944,"o"
"Async Serial","data",4.0894704,0.00098944," "
"Async Serial","data",4.09051184,0.00098944,"h"
"Async Serial","data",4.09155344,0.00098944,"i"
"Async Serial","data",4.09259504,0.00098944,"s"
"Async Serial","data",4.09363648,0.00098944," "
"Async Serial","data",4.09467792,0.00098944,"s"
"Async Serial","data",4.09571936,0.00098944,"e"
"Async Serial","data",4.09676112,0.00098944,"a"
"Async Serial","data",4.09780288,0.00098944,"t"
"Async Serial","data",4.09884448,0.00098944," "
"Async Serial","data",4.09988592,0.00098944,"t"
"Async Serial","data",4.10092768,0.00098944,"h"
"Async Serial","data",4.10196944,0.00098944,"e"
"Async Serial","data",4.10301104,0.00098944,"r"
"Async Serial","data",4.10405248,0.00098944,"e"
"Async Serial","data",4.10509408,0.00098944," "
"Async Serial","data",4.10613584,0.00098944,"w"
"Async Serial","data",4.10717744,0.00098944,"e"
"Async Serial","data",4.10821904,0.00098944,"r"
"Async Serial","data",4.1092608,0.00098944,"e"
"Async Serial","data",4.11030256,0.00098944," "
